id,question,answer,explanation,category,tags,source,note
TF-L-001,消防法上の危険物について、「消防法上の危険物とは、火災時に煙を出す物質をいう。」は正しい。,×,誤り。煙を出すかどうかは消防法上の危険物の定義ではない、消防法上の危険物は、消防法別表第一の品名欄に掲げる物品で、同表の区分に応じた性状を有するものをいう、すべての可燃物や液体可燃物が危険物になるわけではない。,法令・制度,TF-L-001;L-001;LAW-001;危険物の定義;消防法上の危険物の定義;基礎,消防法 別表第一（https://laws.e-gov.go.jp/law/323AC1000000186）,公開前確認待ち
TF-PF-105,第四石油類に該当するものとして、適切なものについて、「二硫化炭素」は正しい。,×,誤り。二硫化炭素は特殊引火物である、潤滑油は第四石油類の代表例である。,火災・消火・漏えい,TF-PF-105;PF-047;PF-033;第四石油類;第四石油類・潤滑油類;基礎,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-106,潤滑油について、「特殊引火物である。」は正しい。,×,誤り。特殊引火物ではない、潤滑油は第四石油類に該当する代表例である。,火災・消火・漏えい,TF-PF-106;PF-083;PF-033;第四石油類;第四石油類・潤滑油類;基礎,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-107,第四石油類の指定数量について、「50 L」は正しい。,×,"誤り。50 Lは特殊引火物で、第四石油類の指定数量は6,000 Lである。",火災・消火・漏えい,TF-PF-107;PF-098;PF-033;第四石油類;第四石油類・潤滑油類;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-108,潤滑油の指定数量として、正しいものはどれか。ただし、潤滑油は第四石油類として扱うについて、「50 L」は正しい。,×,"誤り。50 Lは特殊引火物である、潤滑油は第四石油類であり、指定数量は6,000 Lである。",火災・消火・漏えい,TF-PF-108;PF-131;PF-033;第四石油類;第四石油類・潤滑油類;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-109,動植物油類に該当するものとして、適切なものについて、「大豆油」は正しい。,○,正しい。大豆油などの動植物油は、動植物油類として扱われる、ガソリン、ジエチルエーテル、メタノール、アセトンとは分類が異なる。,火災・消火・漏えい,TF-PF-109;PF-041;PF-034;動植物油類;動植物油類の性質;基礎,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-110,動植物油類として、適切なものについて、「アセトン」は正しい。,×,誤り。アセトンは第一石油類である、菜種油などの植物油は動植物油類に該当する。,火災・消火・漏えい,TF-PF-110;PF-048;PF-034;動植物油類;動植物油類の性質;基礎,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-111,"動植物油類の性質と指定数量について、「1,000 L」は正しい。",×,"誤り。1,000 Lは第2石油類の非水溶性液体で、動植物油類の指定数量は10,000 Lである、また、油を含んだ布などは酸化熱の蓄積により自然発火するおそれがあるため注意が必要である。",火災・消火・漏えい,TF-PF-111;PF-084;PF-034;動植物油類;動植物油類の性質;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-112,菜種油や大豆油の分類について、「動植物油類」は正しい。,○,正しい。菜種油や大豆油は動植物油類として整理される。,火災・消火・漏えい,TF-PF-112;PF-099;PF-034;動植物油類;動植物油類の性質;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-113,動植物油類の火災予防として注意すべきものについて、「水に溶けるため管理不要」は正しい。,×,誤り。管理不要ではない、動植物油類では、油を含んだ布などが酸化熱を蓄積し、自然発火するおそれがある。,火災・消火・漏えい,TF-PF-113;PF-117;PF-034;動植物油類;動植物油類の性質;標準,動植物油類：自然発火,公開前確認待ち
TF-PF-114,動植物油類に該当する例として、適切なものについて、「大豆油」は正しい。,○,正しい。大豆油などの植物油は動植物油類に該当する。,火災・消火・漏えい,TF-PF-114;PF-144;PF-034;動植物油類;動植物油類の性質;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-115,動植物油類の火災予防について、適切なものについて、「油を含んだ布は、必ず水と反応して酸素を放出する。」は正しい。,×,誤り。酸素を放出する危険物ではない、動植物油類では、油を含んだ布などが酸化により発熱し、蓄熱して自然発火する危険がある。,火災・消火・漏えい,TF-PF-115;PF-015;PF-035;動植物油類;乾性油・自然発火;標準,第4類危険物 動植物油類、自然発火,公開前確認待ち
TF-PF-116,乾性油を含んだ布の管理として、適切なものについて、「蓄熱による自然発火に注意して管理する。」は正しい。,○,正しい。乾性油を含んだ布などは、酸化熱が蓄積して自然発火する危険があるため、管理に注意が必要である。,火災・消火・漏えい,TF-PF-116;PF-049;PF-035;動植物油類;乾性油・自然発火;標準,動植物油類：自然発火,公開前確認待ち
TF-PF-117,乾性油を含んだ布が自然発火するおそれがある理由として、適切なものについて、「酸化により発生した熱が蓄積することがあるため。」は正しい。,○,正しい。乾性油を含んだ布などは、酸化による発熱が蓄積して自然発火することがある。,火災・消火・漏えい,TF-PF-117;PF-085;PF-035;動植物油類;乾性油・自然発火;標準,動植物油類：自然発火,公開前確認待ち
TF-PF-118,油を含んだ布を大量に積み重ねて放置することが危険な理由として、適切なものについて、「必ず水に溶けて消火されるため。」は正しい。,×,誤り。水に溶けて消火されるとは限らない、油を含んだ布は、酸化熱が蓄積して自然発火するおそれがあるため、放置や積み重ねに注意する。,火災・消火・漏えい,TF-PF-118;PF-100;PF-035;動植物油類;乾性油・自然発火;標準,動植物油類：自然発火,公開前確認待ち
TF-PF-119,乾性油の自然発火を防ぐ管理として、適切なものについて、「下水に流して処理する。」は正しい。,×,誤り。下水へ流してはならない、乾性油を含んだ布は酸化熱が蓄積して自然発火するおそれがあるため、大量に積み重ねて放置しない。,火災・消火・漏えい,TF-PF-119;PF-132;PF-035;動植物油類;乾性油・自然発火;標準,動植物油類：自然発火,公開前確認待ち
TF-PF-120,油を含んだ布を安全に管理する考え方として、適切なものについて、「蓄熱しないように広げる、密閉しない、適切に処理する。」は正しい。,○,正しい。油を含んだ布は酸化熱が蓄積しないように管理し、適切に処理する必要がある。,火災・消火・漏えい,TF-PF-120;PF-145;PF-035;動植物油類;乾性油・自然発火;標準,動植物油類：自然発火,公開前確認待ち
TF-PF-121,危険物の類別と性状の組合せについて、「第4類 — 引火性液体」は正しい。,○,正しい。第1類は酸化性固体、第2類は可燃性固体、第5類は自己反応性物質、第6類は酸化性液体である。,火災・消火・漏えい,TF-PF-121;PF-029;PF-036;分類比較;危険物各類の共通性状と第4類の位置づけ;基礎,消防試験研究センター 乙種危険物の類別,公開前確認待ち
TF-PF-122,引火点について、「第4類危険物の分類や危険性を考えるうえで重要な性質である。」は正しい。,○,正しい。引火点は、第4類危険物の分類や危険性を理解するうえで重要な性質である。,火災・消火・漏えい,TF-PF-122;PF-030;PF-037;分類比較;引火点による分類・比較;標準,第4類危険物の分類・性質,公開前確認待ち
TF-PF-123,発火点について、「危険物を運搬できる最大距離をいう。」は正しい。,×,誤り。運搬距離ではない、発火点は、火源がなくても物質が発火する最低温度である、火源を近づけて引火する最低温度は引火点である。,火災・消火・漏えい,TF-PF-123;PF-031;PF-038;分類比較;発火点の比較;標準,第4類危険物の性質,公開前確認待ち
TF-PF-124,第4類危険物の分類と代表物質の組合せについて、「第二石油類 — メタノール」は正しい。,×,誤り。メタノールはアルコール類で、ガソリンは第一石油類の代表例で、灯油は第二石油類、重油は第三石油類、メタノールはアルコール類、ジエチルエーテルは特殊引火物である。,火災・消火・漏えい,TF-PF-124;PF-028;PF-039;分類比較;分類と代表物質の対応;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
TF-PF-125,水溶性の第4類危険物として、適切なものについて、「アセトン」は正しい。,○,正しい。ガソリン、灯油、軽油、潤滑油は一般に非水溶性として整理される。,火災・消火・漏えい,TF-PF-125;PF-032;PF-040;分類比較;水溶性・非水溶性の代表例;標準,危険物の規制に関する政令 別表第三,公開前確認待ち
